Branch,ReceiptNo,SaleDate,Gross,CalculatedNet,CalculatedVAT,COGS,Tender,Status,SkipReason
SH010,REC-SH010-202603-0046,2026-03-04,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0057,2026-03-04,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0027,2026-03-04,320.00,299.07,20.93,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202603-0028,2026-03-04,60.00,56.07,3.93,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202603-0020,2026-03-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202603-0021,2026-03-04,320.00,299.07,20.93,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202603-0023,2026-03-04,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0058,2026-03-04,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202603-0022,2026-03-04,830.00,775.70,54.30,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202603-0024,2026-03-04,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0059,2026-03-04,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0047,2026-03-04,2460.00,2299.07,160.93,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0060,2026-03-04,1230.00,1149.53,80.47,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0048,2026-03-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0028,2026-03-04,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202603-0025,2026-03-04,60.00,56.07,3.93,,,SKIPPED,PERIOD_NOT_OPENED
SH030,REC-SH030-202603-0002,2026-03-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0030,2026-03-04,320.00,299.07,20.93,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0031,2026-03-04,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0032,2026-03-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0049,2026-03-04,2460.00,2299.07,160.93,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0050,2026-03-04,1380.00,1289.72,90.28,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202603-0029,2026-03-04,2330.00,2177.57,152.43,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202603-0026,2026-03-04,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0061,2026-03-04,1080.00,1009.35,70.65,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0033,2026-03-04,920.00,859.81,60.19,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202603-0030,2026-03-04,580.00,542.06,37.94,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202603-0027,2026-03-04,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0062,2026-03-04,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0034,2026-03-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0051,2026-03-04,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0063,2026-03-04,370.00,345.79,24.21,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0052,2026-03-04,2760.00,2579.44,180.56,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202603-0006,2026-03-04,1600.00,1495.33,104.67,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0064,2026-03-04,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202603-0028,2026-03-04,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0065,2026-03-04,350.00,327.10,22.90,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202603-0031,2026-03-04,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0029,2026-03-04,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202603-0007,2026-03-04,1280.00,1196.26,83.74,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0066,2026-03-04,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202603-0029,2026-03-04,370.00,345.79,24.21,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202603-0032,2026-03-04,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0053,2026-03-04,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0035,2026-03-04,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0067,2026-03-04,1760.00,1644.86,115.14,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0068,2026-03-04,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202603-0033,2026-03-04,130.00,121.50,8.50,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0054,2026-03-04,310.00,289.72,20.28,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0069,2026-03-04,700.00,654.21,45.79,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0036,2026-03-04,300.00,280.37,19.63,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0037,2026-03-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0055,2026-03-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0038,2026-03-04,380.00,355.14,24.86,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0070,2026-03-04,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0071,2026-03-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0056,2026-03-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0057,2026-03-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202603-0030,2026-03-04,1100.00,1028.04,71.96,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0072,2026-03-04,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202603-0031,2026-03-04,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0030,2026-03-04,650.00,607.48,42.52,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202603-0023,2026-03-04,1510.00,1411.21,98.79,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202603-0024,2026-03-04,150.00,140.19,9.81,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202603-0025,2026-03-04,280.00,261.68,18.32,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202603-0026,2026-03-05,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202603-0008,2026-03-05,220.00,205.61,14.39,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0039,2026-03-05,1320.00,1233.64,86.36,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0040,2026-03-05,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202603-0027,2026-03-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0058,2026-03-05,60.00,56.07,3.93,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0073,2026-03-05,1430.00,1336.45,93.55,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0031,2026-03-05,200.00,186.92,13.08,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0059,2026-03-05,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0074,2026-03-05,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0041,2026-03-05,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0060,2026-03-05,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0075,2026-03-05,580.00,542.06,37.94,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202603-0032,2026-03-05,310.00,289.72,20.28,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0076,2026-03-05,490.00,457.94,32.06,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0042,2026-03-05,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0077,2026-03-05,370.00,345.79,24.21,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0078,2026-03-05,4320.00,4037.38,282.62,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0079,2026-03-05,1820.00,1700.93,119.07,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0032,2026-03-05,170.00,158.88,11.12,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202603-0034,2026-03-05,990.00,925.23,64.77,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0033,2026-03-05,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0080,2026-03-05,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202603-0033,2026-03-05,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0081,2026-03-05,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0034,2026-03-05,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202603-0034,2026-03-05,1050.00,981.31,68.69,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0061,2026-03-05,1750.00,1635.51,114.49,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0062,2026-03-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202603-0035,2026-03-05,1360.00,1271.03,88.97,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0063,2026-03-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0043,2026-03-05,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202603-0028,2026-03-05,2550.00,2383.18,166.82,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202603-0035,2026-03-05,610.00,570.09,39.91,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0082,2026-03-05,260.00,242.99,17.01,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0064,2026-03-05,4140.00,3869.16,270.84,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202603-0029,2026-03-05,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0083,2026-03-05,4920.00,4598.13,321.87,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0044,2026-03-05,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0045,2026-03-05,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0084,2026-03-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202603-0009,2026-03-05,2440.00,2280.37,159.63,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0085,2026-03-05,2460.00,2299.07,160.93,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0046,2026-03-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202603-0036,2026-03-05,1230.00,1149.53,80.47,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202603-0030,2026-03-05,1360.00,1271.03,88.97,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0086,2026-03-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0047,2026-03-05,1230.00,1149.53,80.47,,,SKIPPED,PERIOD_NOT_OPENED
SH030,REC-SH030-202603-0003,2026-03-05,1320.00,1233.64,86.36,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202603-0037,2026-03-05,1320.00,1233.64,86.36,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202603-0031,2026-03-05,660.00,616.82,43.18,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0035,2026-03-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0087,2026-03-05,290.00,271.03,18.97,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0088,2026-03-05,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0065,2026-03-05,410.00,383.18,26.82,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0036,2026-03-05,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202603-0036,2026-03-05,1560.00,1457.94,102.06,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0048,2026-03-05,320.00,299.07,20.93,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0089,2026-03-05,930.00,869.16,60.84,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0049,2026-03-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0050,2026-03-05,1760.00,1644.86,115.14,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0051,2026-03-05,640.00,598.13,41.87,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202603-0038,2026-03-05,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0037,2026-03-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0038,2026-03-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0039,2026-03-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0040,2026-03-05,780.00,728.97,51.03,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0090,2026-03-06,700.00,654.21,45.79,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0091,2026-03-06,1250.00,1168.22,81.78,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0052,2026-03-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0053,2026-03-06,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0066,2026-03-06,320.00,299.07,20.93,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202603-0039,2026-03-06,220.00,205.61,14.39,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0054,2026-03-06,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0041,2026-03-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202603-0040,2026-03-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202603-0032,2026-03-06,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0067,2026-03-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0092,2026-03-06,1050.00,981.31,68.69,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0055,2026-03-06,1830.00,1710.28,119.72,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0056,2026-03-06,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202603-0037,2026-03-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0068,2026-03-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH030,REC-SH030-202603-0004,2026-03-06,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202603-0038,2026-03-06,370.00,345.79,24.21,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0093,2026-03-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0069,2026-03-06,3100.00,2897.20,202.80,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202603-0010,2026-03-06,1580.00,1476.64,103.36,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202603-0039,2026-03-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0094,2026-03-06,700.00,654.21,45.79,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0057,2026-03-06,800.00,747.66,52.34,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0095,2026-03-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0096,2026-03-06,180.00,168.22,11.78,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0097,2026-03-06,580.00,542.06,37.94,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202603-0011,2026-03-06,1250.00,1168.22,81.78,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0098,2026-03-06,325.00,303.74,21.26,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0042,2026-03-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202603-0040,2026-03-06,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0043,2026-03-06,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202603-0041,2026-03-06,1620.00,1514.02,105.98,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0044,2026-03-06,480.00,448.60,31.40,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0099,2026-03-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0100,2026-03-06,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0101,2026-03-06,650.00,607.48,42.52,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0058,2026-03-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202603-0042,2026-03-06,1380.00,1289.72,90.28,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202603-0033,2026-03-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0045,2026-03-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0102,2026-03-06,180.00,168.22,11.78,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0103,2026-03-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH030,REC-SH030-202603-0005,2026-03-06,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202603-0012,2026-03-06,1580.00,1476.64,103.36,,,SKIPPED,PERIOD_NOT_OPENED
SH030,REC-SH030-202603-0006,2026-03-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0059,2026-03-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0046,2026-03-06,1560.00,1457.94,102.06,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0060,2026-03-06,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0047,2026-03-06,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0070,2026-03-06,300.00,280.37,19.63,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0061,2026-03-06,580.00,542.06,37.94,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0048,2026-03-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202603-0041,2026-03-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202603-0042,2026-03-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0104,2026-03-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0105,2026-03-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0106,2026-03-06,100.00,93.46,6.54,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0062,2026-03-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0107,2026-03-06,1010.00,943.93,66.07,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0071,2026-03-06,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0108,2026-03-06,360.00,336.45,23.55,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0072,2026-03-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0073,2026-03-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202603-0013,2026-03-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0049,2026-03-06,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202603-0014,2026-03-06,1580.00,1476.64,103.36,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202603-0034,2026-03-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202603-0035,2026-03-06,280.00,261.68,18.32,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202603-0036,2026-03-06,370.00,345.79,24.21,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0074,2026-03-07,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH030,REC-SH030-202603-0007,2026-03-07,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0075,2026-03-07,1760.00,1644.86,115.14,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0076,2026-03-07,650.00,607.48,42.52,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202603-0043,2026-03-07,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0109,2026-03-07,520.00,485.98,34.02,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0063,2026-03-07,300.00,280.37,19.63,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202603-0044,2026-03-07,900.00,841.12,58.88,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202603-0045,2026-03-07,1580.00,1476.64,103.36,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0110,2026-03-07,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0111,2026-03-07,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0077,2026-03-07,2460.00,2299.07,160.93,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0064,2026-03-07,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0078,2026-03-07,1560.00,1457.94,102.06,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0112,2026-03-07,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0113,2026-03-07,130.00,121.50,8.50,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202603-0043,2026-03-07,1250.00,1168.22,81.78,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202603-0050,2026-03-07,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202603-0044,2026-03-07,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202603-0065,2026-03-07,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202603-0037,2026-03-07,1600.00,1495.33,104.67,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202603-0038,2026-03-07,410.00,383.18,26.82,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0114,2026-03-07,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202603-0115,2026-03-07,880.00,822.43,57.57,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202603-0045,2026-03-07,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202603-0046,2026-03-07,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202603-0039,2026-03-07,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202603-0079,2026-03-07,1380.00,1289.72,90.28,,,SKIPPED,PERIOD_NOT_OPENED
