Branch,ReceiptNo,SaleDate,Gross,CalculatedNet,CalculatedVAT,COGS,Tender,Status,SkipReason
SH026,REC-SH026-202605-0076,2026-05-09,460.00,429.91,30.09,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0077,2026-05-09,280.00,261.68,18.32,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0067,2026-05-09,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0156,2026-05-09,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0054,2026-05-09,700.00,654.21,45.79,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0078,2026-05-09,300.00,280.37,19.63,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0157,2026-05-09,190.00,177.57,12.43,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0061,2026-05-09,3750.00,3504.67,245.33,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0079,2026-05-09,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0073,2026-05-09,130.00,121.50,8.50,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0062,2026-05-09,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0063,2026-05-09,1620.00,1514.02,105.98,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0064,2026-05-09,2830.00,2644.86,185.14,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0074,2026-05-09,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0075,2026-05-09,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0076,2026-05-09,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0065,2026-05-09,1380.00,1289.72,90.28,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0068,2026-05-09,1110.00,1037.38,72.62,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0077,2026-05-09,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0078,2026-05-09,180.00,168.22,11.78,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0068,2026-05-09,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0069,2026-05-09,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0158,2026-05-09,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0055,2026-05-09,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0056,2026-05-09,440.00,411.21,28.79,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0070,2026-05-09,1890.00,1766.36,123.64,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0069,2026-05-09,1400.00,1308.41,91.59,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0070,2026-05-09,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0071,2026-05-09,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0080,2026-05-09,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0057,2026-05-09,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0072,2026-05-09,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0066,2026-05-09,2760.00,2579.44,180.56,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0081,2026-05-09,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0079,2026-05-09,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0082,2026-05-09,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0073,2026-05-09,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0071,2026-05-09,580.00,542.06,37.94,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0083,2026-05-09,1650.00,1542.06,107.94,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0074,2026-05-09,380.00,355.14,24.86,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0159,2026-05-09,200.00,186.92,13.08,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0067,2026-05-09,1740.00,1626.17,113.83,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0080,2026-05-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0081,2026-05-10,7980.00,7457.94,522.06,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0084,2026-05-10,480.00,448.60,31.40,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0082,2026-05-10,410.00,383.18,26.82,,,SKIPPED,PERIOD_CLOSED
SH028,REC-SH028-202605-0028,2026-05-10,580.00,542.06,37.94,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0085,2026-05-10,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0058,2026-05-10,460.00,429.91,30.09,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0068,2026-05-10,220.00,205.61,14.39,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0160,2026-05-10,1380.00,1289.72,90.28,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0083,2026-05-10,2590.00,2420.56,169.44,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0161,2026-05-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0086,2026-05-10,1620.00,1514.02,105.98,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0087,2026-05-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0162,2026-05-10,260.00,242.99,17.01,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0084,2026-05-10,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0072,2026-05-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0088,2026-05-10,2460.00,2299.07,160.93,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0163,2026-05-10,700.00,654.21,45.79,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0085,2026-05-10,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0059,2026-05-10,480.00,448.60,31.40,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0089,2026-05-10,1530.00,1429.91,100.09,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0075,2026-05-10,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0073,2026-05-10,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH028,REC-SH028-202605-0029,2026-05-10,320.00,299.07,20.93,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0090,2026-05-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0076,2026-05-10,325.00,303.74,21.26,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0077,2026-05-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0091,2026-05-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0092,2026-05-10,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0086,2026-05-10,300.00,280.37,19.63,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0164,2026-05-10,130.00,121.50,8.50,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0087,2026-05-10,1540.00,1439.25,100.75,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0088,2026-05-10,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0074,2026-05-10,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0165,2026-05-10,1150.00,1074.77,75.23,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0166,2026-05-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0167,2026-05-10,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0089,2026-05-10,325.00,303.74,21.26,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0168,2026-05-10,900.00,841.12,58.88,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0169,2026-05-10,280.00,261.68,18.32,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0060,2026-05-10,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0061,2026-05-10,1620.00,1514.02,105.98,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0062,2026-05-10,1320.00,1233.64,86.36,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0069,2026-05-10,220.00,205.61,14.39,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0090,2026-05-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0078,2026-05-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0170,2026-05-10,410.00,383.18,26.82,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0093,2026-05-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0075,2026-05-10,580.00,542.06,37.94,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0070,2026-05-10,220.00,205.61,14.39,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0071,2026-05-10,1620.00,1514.02,105.98,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0091,2026-05-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0072,2026-05-10,440.00,411.21,28.79,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0063,2026-05-10,200.00,186.92,13.08,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0092,2026-05-10,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0171,2026-05-10,700.00,654.21,45.79,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0172,2026-05-10,325.00,303.74,21.26,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0173,2026-05-10,1320.00,1233.64,86.36,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0174,2026-05-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0093,2026-05-10,1560.00,1457.94,102.06,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0094,2026-05-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0175,2026-05-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0095,2026-05-10,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0076,2026-05-10,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0176,2026-05-10,180.00,168.22,11.78,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0177,2026-05-10,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0096,2026-05-10,200.00,186.92,13.08,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0178,2026-05-10,460.00,429.91,30.09,,,SKIPPED,PERIOD_CLOSED
SH028,REC-SH028-202605-0030,2026-05-10,1620.00,1514.02,105.98,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0179,2026-05-10,460.00,429.91,30.09,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0079,2026-05-10,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0180,2026-05-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH028,REC-SH028-202605-0031,2026-05-10,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0181,2026-05-10,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0182,2026-05-10,150.00,140.19,9.81,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0080,2026-05-10,1660.00,1551.40,108.60,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0073,2026-05-10,1690.00,1579.44,110.56,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0081,2026-05-10,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0097,2026-05-10,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0098,2026-05-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0074,2026-05-10,3240.00,3028.04,211.96,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0075,2026-05-10,1620.00,1514.02,105.98,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0082,2026-05-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0064,2026-05-10,1680.00,1570.09,109.91,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0065,2026-05-10,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0066,2026-05-10,1200.00,1121.50,78.50,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0067,2026-05-10,1230.00,1149.53,80.47,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0076,2026-05-11,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0077,2026-05-11,130.00,121.50,8.50,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0094,2026-05-11,650.00,607.48,42.52,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0099,2026-05-11,480.00,448.60,31.40,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0078,2026-05-11,740.00,691.59,48.41,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0100,2026-05-11,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0095,2026-05-11,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0083,2026-05-11,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0077,2026-05-11,1600.00,1495.33,104.67,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0078,2026-05-11,3240.00,3028.04,211.96,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0183,2026-05-11,180.00,168.22,11.78,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0084,2026-05-11,4080.00,3813.08,266.92,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0079,2026-05-11,600.00,560.75,39.25,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0101,2026-05-11,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0079,2026-05-11,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0102,2026-05-11,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0184,2026-05-11,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0185,2026-05-11,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0186,2026-05-11,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0187,2026-05-11,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0080,2026-05-11,1230.00,1149.53,80.47,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0188,2026-05-11,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0085,2026-05-11,720.00,672.90,47.10,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0081,2026-05-11,460.00,429.91,30.09,,,SKIPPED,PERIOD_CLOSED
SH030,REC-SH030-202605-0014,2026-05-11,4430.00,4140.19,289.81,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0086,2026-05-11,100.00,93.46,6.54,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0096,2026-05-11,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0097,2026-05-11,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0082,2026-05-11,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0080,2026-05-11,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0189,2026-05-11,570.00,532.71,37.29,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0190,2026-05-11,3400.00,3177.57,222.43,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0087,2026-05-11,320.00,299.07,20.93,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0068,2026-05-11,130.00,121.50,8.50,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0069,2026-05-11,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH028,REC-SH028-202605-0032,2026-05-11,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0191,2026-05-11,585.00,546.73,38.27,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0081,2026-05-11,450.00,420.56,29.44,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0192,2026-05-11,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0098,2026-05-11,1570.00,1467.29,102.71,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0082,2026-05-11,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0083,2026-05-11,580.00,542.06,37.94,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0070,2026-05-11,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0088,2026-05-11,200.00,186.92,13.08,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0099,2026-05-11,1230.00,1149.53,80.47,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0084,2026-05-11,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0100,2026-05-11,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0085,2026-05-11,1350.00,1261.68,88.32,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0071,2026-05-11,60.00,56.07,3.93,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0101,2026-05-11,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0193,2026-05-11,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0089,2026-05-11,60.00,56.07,3.93,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0090,2026-05-11,60.00,56.07,3.93,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0194,2026-05-11,130.00,121.50,8.50,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0102,2026-05-11,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0083,2026-05-11,1430.00,1336.45,93.55,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0195,2026-05-11,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0084,2026-05-11,1380.00,1289.72,90.28,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0086,2026-05-11,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0103,2026-05-11,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0196,2026-05-11,1140.00,1065.42,74.58,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0197,2026-05-11,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0104,2026-05-11,3690.00,3448.60,241.40,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0198,2026-05-11,200.00,186.92,13.08,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0103,2026-05-11,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0087,2026-05-11,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0199,2026-05-11,150.00,140.19,9.81,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0085,2026-05-11,1600.00,1495.33,104.67,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0072,2026-05-11,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0073,2026-05-11,370.00,345.79,24.21,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0091,2026-05-11,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0092,2026-05-11,140.00,130.84,9.16,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0200,2026-05-12,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0104,2026-05-12,320.00,299.07,20.93,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0105,2026-05-12,1650.00,1542.06,107.94,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0201,2026-05-12,1580.00,1476.64,103.36,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0086,2026-05-12,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0106,2026-05-12,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0088,2026-05-12,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0202,2026-05-12,700.00,654.21,45.79,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0093,2026-05-12,580.00,542.06,37.94,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0105,2026-05-12,1750.00,1635.51,114.49,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0107,2026-05-12,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0094,2026-05-12,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0095,2026-05-12,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0087,2026-05-12,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0106,2026-05-12,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0096,2026-05-12,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0089,2026-05-12,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH028,REC-SH028-202605-0033,2026-05-12,370.00,345.79,24.21,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0090,2026-05-12,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0088,2026-05-12,3010.00,2813.08,196.92,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0203,2026-05-12,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0108,2026-05-12,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0097,2026-05-12,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0089,2026-05-12,1950.00,1822.43,127.57,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0109,2026-05-12,460.00,429.91,30.09,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0090,2026-05-12,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0107,2026-05-12,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0108,2026-05-12,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0110,2026-05-12,500.00,467.29,32.71,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0074,2026-05-12,780.00,728.97,51.03,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0204,2026-05-12,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0091,2026-05-12,1380.00,1289.72,90.28,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0075,2026-05-12,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0111,2026-05-12,320.00,299.07,20.93,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0092,2026-05-12,600.00,560.75,39.25,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0076,2026-05-12,1350.00,1261.68,88.32,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0098,2026-05-12,450.00,420.56,29.44,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0112,2026-05-12,260.00,242.99,17.01,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0091,2026-05-12,310.00,289.72,20.28,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0092,2026-05-12,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0109,2026-05-12,1750.00,1635.51,114.49,,,SKIPPED,PERIOD_CLOSED
